Retailer,Retailer_ID,Invoice_Date,Region,State,City,Product,Price_PerUnit,Units_Sold,Total_Sales,Operating_Profit,Operating_Margin(%),Sales_Method,Month,IndexMonth,Gender
Foot Locker,1185732,2021-10-27,Northeast,Pennsylvania,Philadelphia,Women's Apparel,32,70,2240,761,0.33999999999999997,Outlet,October,10,True
Foot Locker,1185732,2021-10-28,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,32,166,5312,3187,0.6000000000000001,Outlet,October,10,False
Foot Locker,1185732,2021-10-29,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,32,44,1408,563,0.39999999999999997,Outlet,October,10,False
Foot Locker,1185732,2021-10-30,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,25,54,1350,607,0.44999999999999996,Outlet,October,10,True
Foot Locker,1185732,2021-10-31,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,28,17,476,199,0.42,Outlet,October,10,True
Foot Locker,1185732,2021-11-01,Northeast,Pennsylvania,Philadelphia,Men's Apparel,39,40,1560,577,0.37,Outlet,November,11,False
Foot Locker,1185732,2021-11-02,Northeast,Pennsylvania,Philadelphia,Women's Apparel,30,74,2220,777,0.35,Outlet,November,11,True
Foot Locker,1185732,2021-11-03,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,39,156,6084,3528,0.5800000000000001,Outlet,November,11,False
Foot Locker,1185732,2021-11-04,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,33,53,1749,647,0.37,Outlet,November,11,False
Foot Locker,1185732,2021-11-05,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,29,58,1682,756,0.44999999999999996,Outlet,November,11,True
Foot Locker,1185732,2021-11-06,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,32,8,256,112,0.43999999999999995,Outlet,November,11,True
Foot Locker,1185732,2021-11-07,Northeast,Pennsylvania,Philadelphia,Men's Apparel,41,24,984,334,0.33999999999999997,Outlet,November,11,False
Foot Locker,1185732,2021-11-08,Northeast,Pennsylvania,Philadelphia,Women's Apparel,38,61,2318,718,0.31,Outlet,November,11,True
Foot Locker,1185732,2021-11-09,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,35,140,4900,2793,0.5700000000000001,Outlet,November,11,False
Foot Locker,1185732,2021-11-10,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,37,51,1887,603,0.32,Outlet,November,11,False
Foot Locker,1185732,2021-11-11,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,27,51,1377,578,0.42,Outlet,November,11,True
Foot Locker,1185732,2021-11-12,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,36,24,864,328,0.38,Outlet,November,11,True
Foot Locker,1185732,2021-11-13,Northeast,Pennsylvania,Philadelphia,Men's Apparel,45,26,1170,432,0.37,Outlet,November,11,False
Foot Locker,1185732,2021-11-14,Northeast,Pennsylvania,Philadelphia,Women's Apparel,39,64,2496,673,0.27,Outlet,November,11,True
Foot Locker,1185732,2021-11-15,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,44,150,6600,3432,0.52,Outlet,November,11,False
Foot Locker,1185732,2021-11-16,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,40,54,2160,712,0.32999999999999996,Outlet,November,11,False
Foot Locker,1185732,2021-11-17,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,38,53,2014,745,0.37,Outlet,November,11,True
Foot Locker,1185732,2021-11-18,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,42,34,1428,571,0.39999999999999997,Outlet,November,11,True
Foot Locker,1185732,2021-11-19,Northeast,Pennsylvania,Philadelphia,Men's Apparel,51,39,1989,735,0.37,Outlet,November,11,False
Foot Locker,1185732,2021-11-20,Northeast,Pennsylvania,Philadelphia,Women's Apparel,51,78,3978,1471,0.37,Outlet,November,11,True
Foot Locker,1185732,2021-11-21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,49,170,8330,4748,0.5700000000000001,Outlet,November,11,False
Foot Locker,1185732,2021-11-22,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,41,85,3485,1359,0.38999999999999996,Outlet,November,11,False
Foot Locker,1185732,2021-11-23,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,42,54,2268,975,0.42999999999999994,Outlet,November,11,True
Foot Locker,1185732,2021-11-24,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43,53,2279,1071,0.47,Outlet,November,11,True
Foot Locker,1185732,2021-11-25,Northeast,Pennsylvania,Philadelphia,Men's Apparel,43,48,2064,866,0.42,Outlet,November,11,False
Foot Locker,1185732,2021-11-26,Northeast,Pennsylvania,Philadelphia,Women's Apparel,52,105,5460,1910,0.35,Outlet,November,11,True
Foot Locker,1185732,2021-11-27,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,49,175,8575,4887,0.5700000000000001,Outlet,November,11,False
Foot Locker,1185732,2021-11-28,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,45,99,4455,1737,0.38999999999999996,Outlet,November,11,False
Foot Locker,1185732,2021-11-29,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,43,72,3096,1331,0.42999999999999994,Outlet,November,11,True
Foot Locker,1185732,2021-11-30,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,39,56,2184,1026,0.47,Outlet,November,11,True
Foot Locker,1185732,2021-12-01,Northeast,Pennsylvania,Philadelphia,Men's Apparel,50,64,3200,1280,0.39999999999999997,Outlet,December,12,False
Foot Locker,1185732,2021-12-02,Northeast,Pennsylvania,Philadelphia,Women's Apparel,50,116,5800,2088,0.36,Outlet,December,12,True
Foot Locker,1185732,2021-12-03,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,51,179,9129,5294,0.5800000000000001,Outlet,December,12,False
Foot Locker,1185732,2021-12-04,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,44,102,4488,1884,0.42,Outlet,December,12,False
Foot Locker,1185732,2021-12-05,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,38,79,3002,1410,0.47,Outlet,December,12,True
Foot Locker,1185732,2021-12-06,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43,62,2666,1226,0.45999999999999996,Outlet,December,12,True
Foot Locker,1185732,2021-12-07,Northeast,Pennsylvania,Philadelphia,Men's Apparel,46,54,2484,968,0.38999999999999996,Outlet,December,12,False
Foot Locker,1185732,2021-12-08,Northeast,Pennsylvania,Philadelphia,Women's Apparel,49,123,6027,2169,0.36,Outlet,December,12,True
Foot Locker,1185732,2021-12-09,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,46,162,7452,3875,0.52,Outlet,December,12,False
Foot Locker,1185732,2021-12-10,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,40,91,3640,1237,0.33999999999999997,Outlet,December,12,False
Foot Locker,1185732,2021-12-11,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,32,60,1920,767,0.39999999999999997,Outlet,December,12,True
Foot Locker,1185732,2021-12-12,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,32,53,1696,695,0.41,Outlet,December,12,True
Foot Locker,1185732,2021-12-13,Northeast,Pennsylvania,Philadelphia,Men's Apparel,36,41,1476,501,0.33999999999999997,Outlet,December,12,False
Foot Locker,1185732,2021-12-14,Northeast,Pennsylvania,Philadelphia,Women's Apparel,48,79,3792,1175,0.31,Outlet,December,12,True
Foot Locker,1185732,2021-12-15,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,47,124,5828,3088,0.53,Outlet,December,12,False
Foot Locker,1185732,2021-12-16,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,35,68,2380,761,0.32,Outlet,December,12,False
Foot Locker,1185732,2021-12-17,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,38,38,1444,548,0.38,Outlet,December,12,True
Foot Locker,1185732,2021-12-18,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,40,34,1360,516,0.38,Outlet,December,12,True
Foot Locker,1185732,2021-12-19,Northeast,Pennsylvania,Philadelphia,Men's Apparel,43,30,1290,425,0.32999999999999996,Outlet,December,12,False
Foot Locker,1185732,2021-12-20,Northeast,Pennsylvania,Philadelphia,Women's Apparel,42,74,3108,994,0.32,Outlet,December,12,True
Foot Locker,1185732,2021-12-21,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,48,124,5952,3571,0.6000000000000001,Outlet,December,12,False
Foot Locker,1185732,2021-12-22,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,43,68,2924,1228,0.42,Outlet,December,12,False
Foot Locker,1185732,2021-12-23,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,47,66,3102,1364,0.43999999999999995,Outlet,December,12,True
Foot Locker,1185732,2021-12-24,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43,60,2580,1186,0.45999999999999996,Outlet,December,12,True
Foot Locker,1185732,2021-12-25,Northeast,Pennsylvania,Philadelphia,Men's Apparel,51,48,2448,954,0.38999999999999996,Outlet,December,12,False
Foot Locker,1185732,2021-12-26,Northeast,Pennsylvania,Philadelphia,Women's Apparel,53,75,3975,1431,0.36,Outlet,December,12,True
Foot Locker,1185732,2021-12-27,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,53,143,7579,4623,0.6100000000000001,Outlet,December,12,False
Foot Locker,1185732,2021-12-28,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,47,85,3995,1637,0.41,Outlet,December,12,False
Foot Locker,1185732,2021-12-29,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,44,79,3476,1529,0.43999999999999995,Outlet,December,12,True
Foot Locker,1185732,2021-12-30,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,40,53,2120,953,0.44999999999999996,Outlet,December,12,True
Foot Locker,1185732,2021-12-31,Northeast,Pennsylvania,Philadelphia,Men's Apparel,46,56,2576,1004,0.38999999999999996,Outlet,December,12,False
Foot Locker,1185732,2020-01-01,Northeast,Pennsylvania,Philadelphia,Women's Apparel,53,83,4399,1407,0.32,Outlet,January,01,True
West Gear,1128299,2020-01-02,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,27,158,4266,1791,0.42000000000000004,Outlet,January,01,False
West Gear,1128299,2020-01-03,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,35,135,4725,1464,0.31,Outlet,January,01,False
West Gear,1128299,2020-01-04,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,36,140,5040,2368,0.47000000000000003,Outlet,January,01,True
West Gear,1128299,2020-01-05,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,34,90,3060,1254,0.41,Outlet,January,01,True
West Gear,1128299,2020-01-06,West,Nevada,Las Vegas,Men's Apparel,37,80,2960,1687,0.5700000000000001,Outlet,January,01,False
West Gear,1128299,2020-01-07,West,Nevada,Las Vegas,Women's Apparel,36,166,5976,1434,0.24000000000000002,Outlet,January,01,True
West Gear,1128299,2020-01-08,West,Nevada,Las Vegas,Men's Street Footwear,27,173,4671,2008,0.43000000000000005,Outlet,January,01,False
West Gear,1128299,2020-01-09,West,Nevada,Las Vegas,Men's Athletic Footwear,35,145,5075,1573,0.31,Outlet,January,01,False
West Gear,1128299,2020-01-10,West,Nevada,Las Vegas,Women's Street Footwear,31,140,4340,1866,0.43000000000000005,Outlet,January,01,True
West Gear,1128299,2020-01-11,West,Nevada,Las Vegas,Women's Athletic Footwear,30,85,2550,1045,0.41,Outlet,January,01,True
West Gear,1128299,2020-01-12,West,Nevada,Las Vegas,Men's Apparel,37,70,2590,1579,0.6100000000000001,Outlet,January,01,False
West Gear,1128299,2020-01-13,West,Nevada,Las Vegas,Women's Apparel,31,140,4340,998,0.23,Outlet,January,01,True
West Gear,1128299,2020-01-14,West,Nevada,Las Vegas,Men's Street Footwear,31,182,5642,2538,0.45,Outlet,January,01,False
West Gear,1128299,2020-01-15,West,Nevada,Las Vegas,Men's Athletic Footwear,42,124,5208,1666,0.32,Outlet,January,01,False
West Gear,1128299,2020-01-16,West,Nevada,Las Vegas,Women's Street Footwear,43,128,5504,2586,0.47000000000000003,Outlet,January,01,True
West Gear,1128299,2020-01-17,West,Nevada,Las Vegas,Women's Athletic Footwear,41,93,3813,1563,0.41,Outlet,January,01,True
West Gear,1128299,2020-01-18,West,Nevada,Las Vegas,Men's Apparel,44,60,2640,1636,0.6200000000000001,Outlet,January,01,False
West Gear,1128299,2020-01-19,West,Nevada,Las Vegas,Women's Apparel,39,124,4836,1257,0.26,Outlet,January,01,True
West Gear,1128299,2020-01-20,West,Nevada,Las Vegas,Men's Street Footwear,41,171,7011,2944,0.42000000000000004,Outlet,January,01,False
West Gear,1128299,2020-01-21,West,Nevada,Las Vegas,Men's Athletic Footwear,46,116,5336,1547,0.29,Outlet,January,01,False
West Gear,1128299,2020-01-22,West,Nevada,Las Vegas,Women's Street Footwear,47,120,5640,2538,0.45,Outlet,January,01,True
West Gear,1128299,2020-01-23,West,Nevada,Las Vegas,Women's Athletic Footwear,40,90,3600,1476,0.41,Outlet,January,01,True
West Gear,1128299,2020-01-24,West,Nevada,Las Vegas,Men's Apparel,47,62,2914,1777,0.6100000000000001,Outlet,January,01,False
West Gear,1128299,2020-01-25,West,Nevada,Las Vegas,Women's Apparel,54,123,6642,1793,0.27,Outlet,January,01,True
West Gear,1128299,2020-01-26,West,Nevada,Las Vegas,Men's Street Footwear,43,171,7353,3529,0.48,Outlet,January,01,False
West Gear,1128299,2020-01-27,West,Nevada,Las Vegas,Men's Athletic Footwear,43,120,5160,1805,0.35,Outlet,January,01,False
West Gear,1128299,2020-01-28,West,Nevada,Las Vegas,Women's Street Footwear,49,132,6468,3039,0.47000000000000003,Outlet,January,01,True
West Gear,1128299,2020-01-29,West,Nevada,Las Vegas,Women's Athletic Footwear,47,105,4935,2270,0.45999999999999996,Outlet,January,01,True
West Gear,1128299,2020-01-30,West,Nevada,Las Vegas,Men's Apparel,43,66,2838,1873,0.6600000000000001,Outlet,January,01,False
West Gear,1128299,2020-01-31,West,Nevada,Las Vegas,Women's Apparel,54,140,7560,2419,0.32,Outlet,January,01,True
West Gear,1128299,2020-02-01,West,Nevada,Las Vegas,Men's Street Footwear,47,245,11515,5757,0.5,Outlet,February,02,False
West Gear,1128299,2020-02-02,West,Nevada,Las Vegas,Men's Athletic Footwear,51,182,9282,3341,0.36,Outlet,February,02,False
West Gear,1128299,2020-02-03,West,Nevada,Las Vegas,Women's Street Footwear,46,176,8096,3886,0.48,Outlet,February,02,True
West Gear,1128299,2020-02-04,West,Nevada,Las Vegas,Women's Athletic Footwear,47,145,6815,3066,0.44999999999999996,Outlet,February,02,True
West Gear,1128299,2020-02-05,West,Nevada,Las Vegas,Men's Apparel,47,105,4935,3207,0.6500000000000001,Outlet,February,02,False
West Gear,1128299,2020-02-06,West,Nevada,Las Vegas,Women's Apparel,57,192,10944,3064,0.28,Outlet,February,02,True
West Gear,1128299,2020-02-07,West,Nevada,Las Vegas,Men's Street Footwear,48,233,11184,4920,0.44,Outlet,February,02,False
West Gear,1128299,2020-02-08,West,Nevada,Las Vegas,Men's Athletic Footwear,46,204,9384,2533,0.27,Outlet,February,02,False
West Gear,1128299,2020-02-09,West,Nevada,Las Vegas,Women's Street Footwear,47,171,8037,3616,0.45,Outlet,February,02,True
West Gear,1128299,2020-02-10,West,Nevada,Las Vegas,Women's Athletic Footwear,46,140,6440,2704,0.42,Outlet,February,02,True
West Gear,1128299,2020-02-11,West,Nevada,Las Vegas,Men's Apparel,47,150,7050,4159,0.5900000000000001,Outlet,February,02,False
West Gear,1128299,2020-02-12,West,Nevada,Las Vegas,Women's Apparel,61,170,10370,2799,0.27,Outlet,February,02,True
West Gear,1128299,2020-02-13,West,Nevada,Las Vegas,Men's Street Footwear,44,238,10472,4817,0.46,Outlet,February,02,False
West Gear,1128299,2020-02-14,West,Nevada,Las Vegas,Men's Athletic Footwear,56,208,11648,3377,0.29,Outlet,February,02,False
West Gear,1128299,2020-02-15,West,Nevada,Las Vegas,Women's Street Footwear,44,179,7876,3307,0.42000000000000004,Outlet,February,02,True
West Gear,1128299,2020-02-16,West,Nevada,Las Vegas,Women's Athletic Footwear,42,152,6384,2681,0.42,Outlet,February,02,True
West Gear,1128299,2020-02-17,West,Nevada,Las Vegas,Men's Apparel,50,152,7600,4484,0.5900000000000001,Outlet,February,02,False
West Gear,1128299,2020-02-18,West,Nevada,Las Vegas,Women's Apparel,55,128,7040,1830,0.26,Outlet,February,02,True
West Gear,1128299,2020-02-19,West,Nevada,Las Vegas,Men's Street Footwear,41,186,7626,2897,0.38,Outlet,February,02,False
West Gear,1128299,2020-02-20,West,Nevada,Las Vegas,Men's Athletic Footwear,51,180,9180,2478,0.27,Outlet,February,02,False
West Gear,1128299,2020-02-21,West,Nevada,Las Vegas,Women's Street Footwear,46,144,6624,2715,0.41000000000000003,Outlet,February,02,True
West Gear,1128299,2020-02-22,West,Nevada,Las Vegas,Women's Athletic Footwear,43,124,5332,1866,0.35,Outlet,February,02,True
West Gear,1128299,2020-02-23,West,Nevada,Las Vegas,Men's Apparel,53,128,6784,3595,0.5300000000000001,Outlet,February,02,False
West Gear,1128299,2020-02-24,West,Nevada,Las Vegas,Women's Apparel,54,140,7560,1587,0.21000000000000002,Outlet,February,02,True
West Gear,1128299,2020-02-25,West,Nevada,Las Vegas,Men's Street Footwear,47,171,8037,3214,0.4,Outlet,February,02,False
West Gear,1128299,2020-02-26,West,Nevada,Las Vegas,Men's Athletic Footwear,50,193,9650,2412,0.25,Outlet,February,02,False
West Gear,1128299,2020-02-27,West,Nevada,Las Vegas,Women's Street Footwear,47,113,5311,2230,0.42000000000000004,Outlet,February,02,True
West Gear,1128299,2020-02-28,West,Nevada,Las Vegas,Women's Athletic Footwear,43,119,5117,1688,0.32999999999999996,Outlet,February,02,True
West Gear,1128299,2020-03-01,West,Nevada,Las Vegas,Men's Apparel,48,107,5136,2773,0.5400000000000001,Outlet,March,03,False
West Gear,1128299,2020-03-02,West,Nevada,Las Vegas,Women's Apparel,53,120,6360,1399,0.22000000000000003,Outlet,March,03,True
West Gear,1128299,2020-03-03,West,Nevada,Las Vegas,Men's Street Footwear,47,196,9212,3869,0.42000000000000004,Outlet,March,03,False
West Gear,1128299,2020-03-04,West,Nevada,Las Vegas,Men's Athletic Footwear,52,201,10452,2613,0.25,Outlet,March,03,False
West Gear,1128299,2020-03-05,West,Nevada,Las Vegas,Women's Street Footwear,44,140,6160,2587,0.42000000000000004,Outlet,March,03,True
West Gear,1128299,2020-03-06,West,Nevada,Las Vegas,Women's Athletic Footwear,43,132,5676,1986,0.35,Outlet,March,03,True
West Gear,1128299,2020-03-07,West,Nevada,Las Vegas,Men's Apparel,46,119,5474,2955,0.5400000000000001,Outlet,March,03,False
West Gear,1128299,2020-03-08,West,Nevada,Las Vegas,Women's Apparel,51,162,8262,1735,0.21000000000000002,Outlet,March,03,True
West Gear,1128299,2020-03-09,West,Nevada,Las Vegas,Men's Street Footwear,47,216,10152,3756,0.37000000000000005,Outlet,March,03,False
